    0.26576E-02    0.12151E+05
    0.27113E-02    0.12348E+05
    0.27660E-02    0.12548E+05
    0.28219E-02    0.12750E+05
    0.28789E-02    0.12954E+05
    0.29371E-02    0.13160E+05
    0.29964E-02    0.13368E+05
    0.30569E-02    0.13578E+05
    0.31187E-02    0.13791E+05
    0.31817E-02    0.14006E+05
    0.32460E-02    0.14222E+05
    0.33115E-02    0.14441E+05
    0.33784E-02    0.14662E+05
    0.34467E-02    0.14885E+05
    0.35163E-02    0.15109E+05
    0.35874E-02    0.15336E+05
    0.36598E-02    0.15564E+05
    0.37338E-02    0.15794E+05
    0.38092E-02    0.16026E+05
    0.38861E-02    0.16260E+05
    0.39646E-02    0.16495E+05
    0.40447E-02    0.16732E+05
    0.41264E-02    0.16970E+05
    0.42098E-02    0.17210E+05
    0.42948E-02    0.17451E+05
    0.43816E-02    0.17693E+05
    0.44701E-02    0.17937E+05
    0.45604E-02    0.18181E+05
    0.46525E-02    0.18427E+05
    0.47465E-02    0.18674E+05
    0.48424E-02    0.18921E+05
    0.49402E-02    0.19170E+05
    0.50400E-02    0.19419E+05
    0.51419E-02    0.19669E+05
    0.52457E-02    0.19919E+05
    0.53517E-02    0.20170E+05
    0.54598E-02    0.20420E+05
    0.55701E-02    0.20671E+05
    0.56826E-02    0.20922E+05
    0.57974E-02    0.21172E+05
    0.59145E-02    0.21423E+05
    0.60340E-02    0.21672E+05
    0.61559E-02    0.21921E+05
    0.62803E-02    0.22170E+05
    0.64072E-02    0.22417E+05
    0.65366E-02    0.22663E+05
    0.66686E-02    0.22908E+05
    0.68033E-02    0.23152E+05
    0.69408E-02    0.23394E+05
    0.70810E-02    0.23634E+05
    0.72240E-02    0.23872E+05
    0.73700E-02    0.24108E+05
    0.75189E-02    0.24342E+05
    0.76708E-02    0.24573E+05
    0.78257E-02    0.24801E+05
    0.79838E-02    0.25026E+05
    0.81451E-02    0.25248E+05
    0.83096E-02    0.25466E+05
    0.84775E-02    0.25681E+05
    0.86488E-02    0.25892E+05
    0.88235E-02    0.26098E+05
    0.90017E-02    0.26300E+05
    0.91836E-02    0.26497E+05
    0.93691E-02    0.26690E+05
    0.95583E-02    0.26877E+05
    0.97514E-02    0.27058E+05
    0.99484E-02    0.27234E+05
    0.10149E-01    0.27403E+05
    0.10354E-01    0.27567E+05
    0.10564E-01    0.27723E+05
    0.10777E-01    0.27872E+05
    0.10995E-01    0.28014E+05
    0.11217E-01    0.28149E+05
    0.11443E-01    0.28275E+05
    0.11675E-01    0.28393E+05
    0.11910E-01    0.28503E+05
    0.12151E-01    0.28604E+05
    0.12397E-01    0.28697E+05
    0.12647E-01    0.28780E+05
    0.12902E-01    0.28853E+05
    0.13163E-01    0.28915E+05
    0.13429E-01    0.28965E+05
    0.13700E-01    0.29004E+05
    0.13977E-01    0.29031E+05
    0.14259E-01    0.29048E+05
    0.14547E-01    0.29057E+05
    0.14841E-01    0.29059E+05
    0.15141E-01    0.29053E+05
    0.15447E-01    0.29038E+05
    0.15759E-01    0.29012E+05
    0.16077E-01    0.28972E+05
    0.16402E-01    0.28915E+05
    0.16734E-01    0.28841E+05
    0.17072E-01    0.28750E+05
    0.17416E-01    0.28643E+05
    0.17768E-01    0.28522E+05
    0.18127E-01    0.28389E+05
    0.18493E-01    0.28244E+05
    0.18867E-01    0.28086E+05
    0.19248E-01    0.27913E+05
    0.19637E-01    0.27724E+05
    0.20034E-01    0.27517E+05
    0.20438E-01    0.27293E+05
    0.20851E-01    0.27052E+05
    0.21272E-01    0.26797E+05
    0.21702E-01    0.26529E+05
    0.22141E-01    0.26251E+05
    0.22588E-01    0.25962E+05
    0.23044E-01    0.25665E+05
    0.23510E-01    0.25358E+05
    0.23985E-01    0.25042E+05
    0.24469E-01    0.24717E+05
    0.24964E-01    0.24383E+05
    0.25468E-01    0.24040E+05
    0.25982E-01    0.23688E+05
    0.26507E-01    0.23328E+05
    0.27043E-01    0.22958E+05
    0.27589E-01    0.22580E+05
    0.28146E-01    0.22194E+05
    0.28715E-01    0.21803E+05
    0.29295E-01    0.21406E+05
    0.29887E-01    0.21005E+05
    0.30490E-01    0.20602E+05
    0.31106E-01    0.20198E+05
    0.31735E-01    0.19794E+05
    0.32376E-01    0.19392E+05
    0.33030E-01    0.18993E+05
    0.33697E-01    0.18598E+05
    0.34378E-01    0.18209E+05
    0.35072E-01    0.17826E+05
    0.35781E-01    0.17450E+05
    0.36504E-01    0.17081E+05
    0.37241E-01    0.16721E+05
    0.37993E-01    0.16370E+05
    0.38761E-01    0.16028E+05
    0.39544E-01    0.15696E+05
    0.40343E-01    0.15375E+05
    0.41158E-01    0.15064E+05
    0.41989E-01    0.14766E+05
    0.42838E-01    0.14481E+05
    0.43703E-01    0.14210E+05
    0.44586E-01    0.13955E+05
    0.45486E-01    0.13713E+05
    0.46405E-01    0.13484E+05
    0.47343E-01    0.13267E+05
    0.48299E-01    0.13061E+05
    0.49275E-01    0.12864E+05
    0.50270E-01    0.12676E+05
    0.51286E-01    0.12495E+05
    0.52322E-01    0.12321E+05
    0.53379E-01    0.12152E+05
    0.54457E-01    0.11988E+05
    0.55557E-01    0.11827E+05
    0.56680E-01    0.11668E+05
    0.57825E-01    0.11508E+05
    0.58993E-01    0.11347E+05
    0.60184E-01    0.11182E+05
    0.61400E-01    0.11011E+05
    0.62641E-01    0.10831E+05
    0.63906E-01    0.10640E+05
    0.65197E-01    0.10436E+05
    0.66514E-01    0.10221E+05
    0.67858E-01    0.99968E+04
    0.69229E-01    0.97649E+04
    0.70627E-01    0.95217E+04
    0.72054E-01    0.92630E+04
    0.73510E-01    0.89877E+04
    0.74994E-01    0.87008E+04
    0.76509E-01    0.84075E+04
    0.78055E-01    0.81115E+04
    0.79632E-01    0.78147E+04
    0.81241E-01    0.75190E+04
    0.82882E-01    0.72274E+04
    0.84556E-01    0.69427E+04
    0.86264E-01    0.66679E+04
    0.88007E-01    0.64057E+04
    0.89785E-01    0.61585E+04
    0.91598E-01    0.59286E+04
    0.93449E-01    0.57181E+04
    0.95337E-01    0.55284E+04
    0.97263E-01    0.53597E+04
    0.99227E-01    0.52117E+04
    0.10123E+00    0.50833E+04
    0.10328E+00    0.49717E+04
    0.10536E+00    0.48746E+04
    0.10749E+00    0.47881E+04
    0.10966E+00    0.47084E+04
    0.11188E+00    0.46315E+04
    0.11414E+00    0.45533E+04
    0.11644E+00    0.44704E+04
    0.11880E+00    0.43794E+04
    0.12120E+00    0.42777E+04
    0.12365E+00    0.41640E+04
    0.12614E+00    0.40375E+04
    0.12869E+00    0.38989E+04
    0.13129E+00    0.37499E+04
    0.13394E+00    0.35932E+04
    0.13665E+00    0.34323E+04
    0.13941E+00    0.32715E+04
    0.14223E+00    0.31152E+04
    0.14510E+00    0.29680E+04
    0.14803E+00    0.28338E+04
    0.15102E+00    0.27154E+04
    0.15407E+00    0.26138E+04
    0.15718E+00    0.25283E+04
    0.16036E+00    0.24570E+04
    0.16360E+00    0.23969E+04
    0.16690E+00    0.23447E+04
    0.17028E+00    0.22965E+04
    0.17371E+00    0.22481E+04
    0.17722E+00    0.21954E+04
    0.18080E+00    0.21350E+04
    0.18446E+00    0.20651E+04
    0.18818E+00    0.19865E+04
    0.19198E+00    0.19014E+04
    0.19586E+00    0.18134E+04
    0.19982E+00    0.17260E+04
    0.20386E+00    0.16429E+04
    0.20797E+00    0.15672E+04
    0.21218E+00    0.15013E+04
    0.21646E+00    0.14456E+04
    0.22083E+00    0.13992E+04
    0.22530E+00    0.13595E+04
    0.22985E+00    0.13233E+04
    0.23449E+00    0.12873E+04
    0.23923E+00    0.12484E+04
    0.24406E+00    0.12050E+04
    0.24899E+00    0.11572E+04
    0.25402E+00    0.11065E+04
    0.25915E+00    0.10554E+04
    0.26439E+00    0.10064E+04
    0.26973E+00    0.96182E+03
    0.27518E+00    0.92280E+03
    0.28074E+00    0.88912E+03
    0.28641E+00    0.85937E+03
    0.29219E+00    0.83154E+03
    0.29810E+00    0.80359E+03
    0.30412E+00    0.77409E+03
    0.31026E+00    0.74279E+03
    0.31653E+00    0.71055E+03
    0.32292E+00    0.67888E+03
    0.32945E+00    0.64920E+03
    0.33610E+00    0.62232E+03
    0.34289E+00    0.59822E+03
    0.34982E+00    0.57609E+03
    0.35689E+00    0.55483E+03
    0.36409E+00    0.53348E+03
    0.37145E+00    0.51165E+03
    0.37895E+00    0.48975E+03
    0.38661E+00    0.46855E+03
    0.39442E+00    0.44862E+03
    0.40239E+00    0.43023E+03
    0.41052E+00    0.41313E+03
    0.41881E+00    0.39674E+03
    0.42727E+00    0.38065E+03
    0.43590E+00    0.36468E+03
    0.44471E+00    0.34905E+03
    0.45369E+00    0.33413E+03
    0.46286E+00    0.32007E+03
    0.47221E+00    0.30681E+03
    0.48174E+00    0.29412E+03
    0.49148E+00    0.28178E+03
    0.50141E+00    0.26976E+03
    0.51153E+00    0.25817E+03
    0.52187E+00    0.24712E+03
    0.53241E+00    0.23662E+03
    0.54317E+00    0.22658E+03
    0.55414E+00    0.21689E+03
    0.56533E+00    0.20754E+03
    0.57675E+00    0.19855E+03
    0.58840E+00    0.18997E+03
    0.60029E+00    0.18176E+03
    0.61242E+00    0.17389E+03
    0.62479E+00    0.16635E+03
    0.63741E+00    0.15911E+03
    0.65029E+00    0.15217E+03
    0.66342E+00    0.14551E+03
    0.67683E+00    0.13913E+03
    0.69050E+00    0.13302E+03
    0.70445E+00    0.12716E+03
    0.71868E+00    0.12154E+03
    0.73320E+00    0.11616E+03
    0.74801E+00    0.11101E+03
    0.76312E+00    0.10607E+03
    0.77854E+00    0.10134E+03
    0.79426E+00    0.96819E+02
    0.81031E+00    0.92488E+02
    0.82668E+00    0.88344E+02
    0.84338E+00    0.84377E+02
    0.86041E+00    0.80583E+02
    0.87780E+00    0.76952E+02
    0.89553E+00    0.73480E+02
    0.91362E+00    0.70159E+02
    0.93208E+00    0.66982E+02
    0.95091E+00    0.63944E+02
    0.97011E+00    0.61039E+02
    0.98971E+00    0.58262E+02
    0.10097E+01    0.55607E+02
    0.10301E+01    0.53068E+02
    0.10509E+01    0.50641E+02
    0.10721E+01    0.48322E+02
    0.10938E+01    0.46105E+02
    0.11159E+01    0.43987E+02
    0.11384E+01    0.41962E+02
    0.11614E+01    0.40028E+02
    0.11849E+01    0.38180E+02
    0.12088E+01    0.36414E+02
    0.12333E+01    0.34728E+02
    0.12582E+01    0.33117E+02
    0.12836E+01    0.31578E+02
    0.13095E+01    0.30109E+02
    0.13360E+01    0.28705E+02
    0.13630E+01    0.27366E+02
    0.13905E+01    0.26087E+02
    0.14186E+01    0.24866E+02
    0.14472E+01    0.23700E+02
    0.14765E+01    0.22588E+02
    0.15063E+01    0.21526E+02
    0.15367E+01    0.20513E+02
    0.15678E+01    0.19546E+02
    0.15994E+01    0.18623E+02
    0.16318E+01    0.17743E+02
    0.16647E+01    0.16903E+02
    0.16984E+01    0.16103E+02
    0.17327E+01    0.15339E+02
    0.17677E+01    0.14610E+02
    0.18034E+01    0.13915E+02
    0.18398E+01    0.13252E+02
    0.18770E+01    0.12620E+02
    0.19149E+01    0.12018E+02
    0.19536E+01    0.11444E+02
    0.19930E+01    0.10896E+02
    0.20333E+01    0.10374E+02
    0.20744E+01    0.98763E+01
    0.21163E+01    0.94020E+01
    0.21590E+01    0.89500E+01
    0.22026E+01    0.85192E+01
    0.22471E+01    0.81086E+01
