7031.13854 22997.15237 34602.86696 32165.89381 34299.21543 31925.57575 28567.32218 24549.66956 20811.31568 18834.21706 17339.36697 16066.04068 14796.07642 13844.92904 13347.48749 13177.34424 12314.52407 11198.47900 10374.22849 9223.68978 8656.76270 7719.76047 7011.94627 6521.81907 6210.29736 5833.40640 5806.19075 5579.87383 5440.57420 5165.81913 4962.06672 4687.67083 4386.46778 4109.41613 3827.91538 3551.49999 3313.29432 3150.22229 3002.25600 2850.44606 2808.72545 2757.01792 2660.08908 2606.76446 2507.40098 2409.53920 2308.72498 2221.81210 2092.52012 
5331.32378 20908.65644 7605.49637 20062.15876 15508.12025 13981.06275 10281.68946 8332.55577 9416.12562 6884.07670 5904.14869 6076.59891 6929.11925 5926.87598 4792.44483 5763.87334 4545.66014 3906.96064 3740.68574 3435.98065 4056.70603 3137.73009 2538.00095 2705.51502 2265.03132 2246.23615 2004.58999 2197.39110 1846.87180 1997.19086 1711.13236 1899.95619 1654.24226 1455.12327 1434.88472 1439.76501 1146.70869 934.97390 1013.94369 1031.71248 1036.88389 991.80844 834.42249 877.66522 875.45770 837.42932 767.94041 806.64057 796.97616 
