6897.78524 30053.15187 37757.72168 37957.96036 34937.14410 36294.37907 33203.79634 27885.81902 24164.01215 23537.62809 21019.99700 18934.43087 18326.98569 16719.95827 16181.65373 15271.17423 14378.00273 13338.24228 12372.73484 10793.71434 9912.85917 9025.13494 8470.25829 7750.12517 7346.23277 6915.28189 6564.57270 6542.25345 6282.77504 6003.98888 5831.04883 5427.02402 5162.61269 4786.20481 4470.36294 4198.76305 3950.10690 3711.59156 3539.54367 3449.46031 3317.69222 3236.61230 3118.48818 3075.89875 2925.16690 2847.22215 2738.65081 2588.85083 2486.40541 
-853.62805 18603.42810 15487.90358 10932.66945 10509.37815 19643.21800 20096.32422 20434.12237 10443.76935 14229.50753 14178.83213 10386.91330 10305.47109 8399.32782 8489.72325 7898.55601 7272.65325 7439.45429 7056.24634 5399.01684 5171.02810 4881.51572 4621.47553 3773.34572 3785.27355 3685.40056 3194.24511 3467.96585 3103.24728 3037.93521 3247.23951 2893.84433 2524.13877 2508.11307 2232.17034 2142.28747 2061.25269 1946.50401 1864.35929 1697.99911 1584.07034 1582.60932 1443.50431 1601.78004 1443.91142 1445.72656 1301.25446 1277.16452 1258.18198 
7822.84874 24664.00361 45770.33097 42817.91733 41597.07158 37432.93802 33117.33213 25890.36714 24751.12518 22464.08200 20204.53845 18968.12773 17487.93070 16963.99964 16501.27218 15272.76892 14287.57405 13338.19832 11858.16387 11060.09331 9915.08742 9311.57346 8392.81464 7621.07606 7228.56484 6890.47319 6599.18961 6485.20233 6286.14100 6004.54018 5843.33532 5500.11444 5101.72126 4798.34620 4448.67775 4205.83267 3928.08680 3719.87291 3565.79813 3421.23536 3286.75942 3220.67947 3185.67222 3047.27629 2974.90217 2833.81663 2699.67741 2590.90080 2465.99655 
13600.82635 23871.23899 45283.33034 28002.36347 21148.13180 18997.03907 19509.12141 12906.16361 15063.85471 12512.07902 8839.08215 9566.29866 9041.85745 8733.08394 8277.44074 7832.62114 8041.91728 7187.75537 6105.07705 5965.82707 5454.84764 4876.14948 4527.13782 3548.19248 3609.02331 3625.86744 3430.77030 3251.60637 3232.67820 2998.31678 3003.50029 2881.11953 2499.83142 2350.75099 2141.57609 2009.16469 2023.70449 1734.17387 1768.30174 1645.18602 1586.96361 1474.20036 1612.56577 1561.51562 1430.05207 1396.36994 1270.55237 1228.76991 1169.91969 
8078.71181 31226.70120 39852.23109 40166.47649 40248.11018 35560.83746 32521.94507 27480.35477 24971.40061 22796.00571 19676.44213 19141.56610 17932.26352 16582.81007 15909.45822 14829.67989 13884.93411 13259.65025 12304.15821 11259.10195 9842.97151 8902.71297 8307.46047 7719.84979 7256.85222 6957.44808 6698.16536 6437.07456 6284.17158 6086.58489 5792.86985 5499.33835 5128.57779 4828.38182 4434.78917 4137.07275 3937.72493 3680.08313 3535.98823 3378.65507 3316.24614 3234.57571 3156.62475 3065.25710 2949.52506 2814.75282 2712.26026 2570.12331 2446.81641 
11222.70915 24935.58202 33010.75915 19538.93462 26210.46001 18495.18333 22836.72274 11603.57753 14824.46317 11603.30525 10322.53614 9450.15787 10622.90972 9623.63544 8977.29242 7515.47430 6998.83212 7247.92892 6679.44575 6269.90999 5164.28215 4608.13743 4510.68259 3647.94511 3738.07052 3625.11358 3645.17457 3235.17087 3279.14895 3186.01830 2848.79551 3043.43518 2446.69448 2317.72417 2273.04939 2042.32551 1983.41011 1935.29930 1768.55998 1716.90302 1756.78577 1614.35347 1531.01117 1577.02456 1544.71118 1419.72825 1379.24348 1285.75118 1202.44837 
8474.78070 27788.88231 40581.42149 45623.44913 39747.60098 35050.72750 32143.83555 27363.71801 25738.79905 23175.77767 20677.81089 19526.77134 18426.58209 17238.66890 15980.94887 15672.72519 14445.62649 13373.05670 12182.02537 11040.34127 9990.47091 8978.07263 8381.59948 7723.93571 7242.83698 7064.02632 6711.34951 6447.27974 6423.46144 6074.36684 5741.29275 5546.47972 5193.75871 4841.58648 4531.05265 4177.75785 3904.37079 3727.03411 3596.41044 3446.47735 3341.14363 3232.69594 3142.42449 3085.25460 2963.05854 2878.05020 2753.92012 2596.65260 2512.44109 
1079.75430 31681.89693 40078.56392 24832.44665 17384.70903 22206.13981 22207.97635 13263.55341 13053.27582 13787.91848 10237.83278 11614.42310 10653.93259 9675.86096 8672.30445 9403.98168 7906.61841 7895.43628 6523.37589 5990.01556 5186.34145 4554.23221 4383.51915 4303.06403 3772.09835 3443.03316 3594.82031 3126.93821 3499.32943 3363.86445 3028.29351 2830.47664 2761.91023 2480.21906 2328.06736 2130.19303 2027.29711 1884.64390 1887.53199 1801.15895 1628.67581 1570.87742 1646.15148 1523.48532 1494.26268 1474.01099 1371.03612 1310.56688 1222.12855 
11079.09336 32965.10053 37683.36007 45045.05626 42340.56001 37585.27195 32310.65164 28991.28557 26618.14552 22573.51032 20716.85197 19026.31461 17781.29906 17083.66616 15918.27741 15411.89142 14110.01058 13414.17211 12265.91242 11060.37394 10041.08655 9315.39033 8479.16237 7810.68805 7352.03017 7183.13173 6651.23601 6599.60728 6334.47945 6117.40561 5871.49340 5590.14444 5168.14698 4873.63008 4450.19573 4211.26156 3941.06781 3722.11191 3552.97310 3424.19760 3365.66156 3218.72346 3153.50746 3093.66527 2972.52180 2841.71995 2718.90755 2605.43733 2470.42696 
9052.62666 28666.51374 24567.74551 20018.62167 36047.53964 22677.24650 17487.03043 19880.08258 15526.15810 11163.10998 11440.52439 11183.94630 9210.04893 8912.22342 9120.26932 8848.20011 7988.94895 6628.57313 6936.99199 5643.50715 5551.94062 5158.46182 4226.74620 4357.99404 3918.00316 3595.10419 3482.42869 3397.09376 3324.40602 3165.45739 3067.17845 2909.73184 2552.38919 2518.13939 2087.39349 2179.61814 2022.33588 1802.85208 1792.57641 1683.43739 1766.19960 1632.01276 1600.62001 1479.94095 1465.62315 1412.45604 1298.52376 1244.06060 1222.34900 
