1741.38235 12762.32197 17901.81176 25643.27709 28150.15148 17225.65518 17585.65909 15691.35775 14640.43517 13192.62608 10867.60935 10166.76919 9898.29665 8766.56256 7542.49595 9145.66585 7785.30513 6916.52038 6529.37268 5231.26868 5055.80444 4490.43065 4421.57041 4244.72699 3889.97810 3728.49101 3489.25289 3554.94896 3132.69692 3006.05894 2826.83091 2840.05041 2579.13788 2527.29660 2074.43833 2177.95066 1875.28067 1862.63082 1704.13563 1725.63683 1741.81080 1627.30727 1600.87127 1571.55954 1417.89944 1400.77419 1330.37182 1277.21836 1189.60944 
4608.21358 31322.63063 33633.84283 44429.61792 36937.75381 38530.79695 34325.06006 29681.39880 25126.52740 22863.28952 21180.81098 18899.62486 17770.11325 16917.72520 15667.82939 15604.37367 13884.37266 13151.10980 12094.71788 10830.24288 9928.06287 9164.20247 8351.24257 7634.66287 7253.93944 7054.14680 6728.43067 6483.72541 6384.81790 6055.75835 5773.88174 5553.62847 5115.16112 4814.66501 4526.05163 4195.33547 3903.11691 3694.57342 3522.46907 3429.75983 3317.30453 3246.61208 3114.87939 3060.67609 2959.06426 2864.25324 2732.90993 2587.92154 2444.54260 
3360.95891 42592.53194 13228.76267 12724.01790 25461.29766 26303.85248 20098.89366 14883.83989 12233.54948 12284.74346 13079.34237 9182.63396 11268.23492 8555.26373 7884.35089 8392.89621 7484.42682 7155.66436 6751.30973 6139.67182 5098.33428 4305.35300 4348.13629 4150.08216 3858.35698 3570.44242 3262.97666 3326.89638 3375.04684 3150.03891 2931.25280 2818.01279 2624.11530 2406.23857 2279.85505 2056.39141 1950.07572 1926.89036 1765.49913 1641.55407 1647.60107 1553.66707 1617.37523 1571.87356 1512.54342 1462.58364 1361.98819 1340.35987 1246.39753 
7501.15996 32120.32676 43901.65885 40950.00644 45817.31101 35977.15733 33206.79530 30529.89259 27256.21775 21826.59887 20089.48741 18700.44805 18065.36643 17282.96725 15574.28011 15190.65538 14216.19856 13287.82996 12008.46367 11082.07557 10094.09717 9037.61579 8445.20380 7881.61359 7350.48114 7015.98789 6760.91050 6534.75188 6398.05732 6134.13479 5799.61174 5528.62468 5208.02954 4869.64575 4490.27063 4182.95607 3960.43542 3745.52789 3586.33497 3430.97254 3266.58428 3257.62018 3145.81443 3067.09843 2971.86690 2880.45308 2706.86273 2592.59650 2460.25708 
-2111.39848 10610.39494 26082.56288 19871.72978 34086.73873 25117.76636 15136.37689 17407.36714 13350.68574 11134.57030 11567.35642 9555.72715 9388.20838 10219.39589 7870.59696 8141.72691 7899.86354 7297.17003 6810.48982 6018.00963 5568.42332 4393.38239 4439.70153 4130.48893 3779.21859 3374.02675 3348.02964 3342.86045 3504.18077 3239.94586 3088.47577 2712.09755 2655.53522 2430.37361 2164.41751 2146.72324 1986.63955 1949.63409 1677.34589 1755.23783 1574.39667 1557.33930 1495.85867 1514.38339 1559.68573 1420.29295 1371.15914 1276.90410 1177.11903 
10481.95500 31201.86646 38564.84116 48192.23678 40784.17243 38939.26582 33908.65756 28812.63072 24617.57150 23188.61413 20420.72850 18537.23511 17488.22425 16744.88518 15833.65888 15325.99533 14240.36707 13005.06986 11929.57235 10888.62130 9884.26029 9194.91936 8390.52017 7774.66670 7366.28019 6946.16699 6744.68897 6504.21661 6366.91491 6045.26373 5723.61476 5486.39749 5131.60733 4797.64407 4458.97124 4180.89499 3863.77262 3690.30755 3505.05307 3408.51252 3333.57126 3199.44127 3172.92490 3058.17588 2939.85866 2839.04096 2727.63064 2593.29632 2470.65835 
14704.74977 18899.41134 33876.30335 30087.53974 25149.83996 22606.53196 19914.84468 18417.41195 13846.80240 11214.85862 10880.30242 9175.64971 9396.64706 9872.85919 8728.34990 8607.15325 7248.55339 6869.49819 6532.41420 5683.84171 5393.74517 4847.15707 4666.79476 4050.04805 3798.05159 3587.69737 3433.26518 3263.13553 3321.12099 3177.97006 2944.34252 2737.65812 2691.79840 2511.08377 2185.25356 2018.95418 2046.45761 1791.94354 1616.39182 1706.43980 1636.81894 1520.42301 1650.70526 1540.14375 1446.97677 1445.02892 1377.97366 1253.80234 1244.16541 
19018.53671 31219.92112 39462.05802 39610.57899 39959.34182 35970.79447 33563.22959 28730.40561 25486.13103 23628.17876 20785.42449 20049.84694 17443.69847 16733.46776 16036.75482 15415.02692 14007.24117 13236.43357 12384.88896 11112.92010 10057.46556 9014.85179 8192.47184 7773.21170 7374.30266 6977.61155 6647.46478 6575.03685 6275.35314 5972.16753 5869.02766 5467.70032 5117.38852 4777.25831 4416.61070 4205.18881 3927.46297 3706.37160 3526.62505 3398.69220 3269.85467 3221.43943 3148.54171 3071.50247 2934.64142 2827.15184 2724.03750 2583.86257 2447.46945 
41439.96649 20114.53328 21137.94976 18837.35913 24773.97644 19550.25183 15773.30206 14961.09385 12859.54403 16594.08049 12708.16583 11971.18676 8542.19767 9919.70196 9138.42968 8514.43439 7425.39083 6762.01006 6156.22568 6620.24573 5212.65640 5028.24659 4360.99790 4341.04054 3746.22599 3396.15728 3178.27871 3534.21003 3431.77958 3007.36051 3077.61532 2853.34039 2596.49385 2368.97440 2149.93337 2103.65336 2048.87053 1834.25254 1634.85274 1633.60513 1587.62728 1595.72076 1681.93136 1512.04284 1478.82589 1448.25064 1326.93870 1264.97984 1205.36986 
12479.01347 31396.07853 34957.81747 40147.88762 41450.36307 37077.94024 33419.93538 26618.81491 25822.84321 22909.56128 20847.98844 19174.37994 17775.37251 16876.33442 15876.37765 14853.25655 14254.07616 13044.71868 12038.06248 10930.17090 9844.89317 9021.66954 8247.98978 7666.05123 7348.25014 6878.32076 6743.51785 6459.51102 6337.60952 6106.67334 5798.78716 5530.78623 5092.47709 4821.03333 4448.83665 4150.50984 3924.24262 3685.11820 3540.38123 3409.44807 3285.99072 3236.32790 3146.15557 3063.39393 2941.50278 2803.31266 2715.87961 2592.06957 2442.14333 
-4148.56841 25172.77490 11886.99841 17987.05007 27775.21804 24101.38109 21023.93565 17437.81283 10950.68639 12733.89988 11781.90212 8817.71079 8772.44498 9181.29237 9255.89877 7786.61632 7554.88478 6313.83722 5865.38052 5321.53277 5779.19277 4753.42905 4782.04662 3916.83901 3735.24932 3702.09030 3535.69893 3256.66615 3392.46143 3120.29084 3158.39139 2759.83679 2445.97384 2529.57804 2211.39764 2065.81228 1859.08378 1953.03474 1799.85495 1668.35605 1647.24943 1623.37226 1574.17154 1477.76044 1447.72835 1391.49401 1361.23629 1246.85070 1213.55284 
6739.94018 28172.74358 38701.32395 42015.13442 40254.81281 32817.64978 30827.47066 28317.09363 25695.91728 22827.81083 20221.17582 19192.18950 18016.54241 15921.09361 16333.87985 15612.38121 14535.46078 13284.85837 11951.75051 11302.40219 10028.08124 9197.45165 8311.22494 7733.48874 7447.13361 6930.06896 6716.97568 6545.32019 6428.29174 6088.40229 5768.94320 5515.67801 5183.38056 4893.13198 4509.18504 4192.57138 3884.42130 3702.82255 3573.27953 3382.86891 3287.29795 3240.27743 3152.41176 3082.23409 2951.42244 2864.83933 2722.42731 2580.11397 2456.44978 
-606.62449 20621.31468 28236.87287 23297.69713 25454.84125 18616.23105 16654.08974 15043.90099 12937.91964 11483.18532 9373.73305 10064.60176 9946.40351 7907.60802 8573.90639 8442.39725 8146.94968 7338.92629 6705.20591 6423.20752 5324.77133 4751.50654 4212.86067 4054.39136 3807.03329 3493.44302 3641.75203 3427.39146 3304.19693 3393.36215 2954.74535 2685.33453 2684.37395 2469.36645 2390.80127 2141.94757 1922.27839 1722.16387 1713.73730 1609.72408 1591.79145 1650.81769 1619.23385 1592.72331 1522.45607 1454.27213 1374.53080 1265.65441 1262.93762 
5514.77578 23417.64955 38716.34270 35687.39682 40704.89828 40151.49066 33785.65667 28405.08985 25921.42144 23819.88092 19839.75893 18847.62745 17898.16897 16921.85494 16036.90379 14995.24937 14230.48238 13241.59328 12380.64076 10853.25606 10058.19713 9084.80354 8376.51078 7715.02369 7294.40616 6909.59733 6841.35177 6616.48659 6335.00172 6110.45075 5892.45314 5504.60244 5104.32803 4841.08097 4515.58986 4204.81261 3949.23351 3703.12975 3547.01754 3367.79590 3314.95675 3249.58829 3177.61479 3096.35345 2954.22307 2839.22614 2709.91007 2601.24001 2460.73565 
-1965.33545 28744.25471 21904.39219 17429.38728 20806.34757 30613.19283 21756.37950 16556.48295 17200.52146 12099.18615 11350.40013 9493.72698 10869.53184 8919.34540 8177.20830 7912.01147 7438.51841 8099.52554 7160.84568 5492.87535 5435.36641 4838.82215 4525.87565 3835.73219 3405.53288 3509.47115 3342.85299 3557.87994 3239.76522 3210.82973 3014.40300 2783.48298 2728.83415 2561.21237 2332.78737 2130.82507 1954.14595 1934.70394 1788.65886 1726.15975 1650.25925 1568.24797 1689.44175 1613.11824 1491.82800 1343.10802 1303.27347 1272.46618 1261.04791 
10205.72556 25166.23834 43969.28877 47896.44799 40780.20602 34532.54002 32201.89392 27962.93575 25147.66631 22977.71022 20653.24667 19189.95237 17809.03252 16909.06982 15710.79132 14922.58127 14025.87010 13103.76263 11934.75440 11125.42431 10010.83869 9043.19760 8365.85429 7777.25616 7273.55506 7110.24406 6679.91436 6554.64550 6407.39235 6139.43539 5773.72442 5478.46023 5190.50257 4866.10644 4464.83260 4203.95924 3892.90801 3722.05413 3571.11993 3428.91916 3301.53573 3241.07653 3124.48199 3089.99114 2943.38513 2845.90419 2707.07516 2584.20397 2450.86882 
6995.68110 12789.11180 24314.77757 48126.52350 28881.48370 17409.38874 21514.62615 14808.44428 13023.54545 9682.88307 10757.07562 9389.38852 10426.11750 8830.04083 8227.62108 7811.91317 7692.34804 6892.78594 6730.37813 5833.45875 5499.09093 4735.74998 4200.41582 4016.06902 3687.85879 3861.08984 3125.23951 3338.34981 3512.11620 3156.80921 2911.45716 2793.78956 2776.34167 2524.63294 2249.60155 2110.45867 1946.26666 1777.73803 1749.97141 1747.29270 1640.25270 1577.16091 1498.48017 1475.29755 1406.25325 1378.17186 1349.60025 1245.83338 1223.33828 
5342.61891 27165.44458 34214.32024 40652.72888 42143.69203 35152.71160 35379.56882 29566.98418 25281.59385 21603.02506 19787.65591 19029.29381 17690.45603 17353.77949 15887.17068 14943.65687 13925.17586 13490.80616 11943.73868 11031.79025 10046.87528 9204.44200 8274.14368 7663.62499 7320.80159 6879.74806 6533.41444 6356.42235 6371.28495 6055.02592 5811.53711 5459.14201 5145.55863 4794.41498 4454.03067 4131.63639 3899.36349 3693.93796 3525.93485 3418.30613 3294.05560 3185.37833 3116.08412 3040.70574 2949.67240 2808.58234 2732.67311 2577.76690 2447.51106 
385.74803 20016.19249 9272.81912 30612.41687 26075.94419 11857.14781 18233.28014 17504.41076 11427.10605 10089.14729 11337.71838 9816.41898 9434.32422 8844.52197 8204.48985 8444.68867 7488.96297 7298.82793 6233.51227 6180.70630 5760.67692 5063.76827 4274.50318 3868.36649 4019.95064 3636.34786 3087.11325 3331.83485 3351.85626 3217.80152 3124.91265 2870.25034 2765.79274 2435.36068 2202.03478 2041.67333 1983.36059 1818.27752 1797.27221 1654.18558 1563.10284 1638.92358 1526.05592 1512.20242 1481.10288 1369.31168 1416.61049 1314.51918 1247.96924 
27337.61538 30714.30011 38859.46796 38473.11679 38893.82179 37616.42288 32211.95410 26366.78426 25343.33219 22808.87941 19893.65049 19034.69839 17488.72528 16675.53973 15947.93442 15396.85547 13997.04028 13090.51021 11840.22574 10931.64532 10007.65002 9124.35964 8292.43991 7638.20379 7266.01717 6988.19819 6617.95405 6434.30706 6270.88399 6075.13662 5724.19228 5515.08203 5193.77656 4841.63372 4520.13589 4171.36642 3933.84067 3695.58873 3562.29702 3393.69109 3276.20887 3233.49380 3177.39075 3032.82597 2965.35607 2857.43868 2738.42014 2591.98669 2465.71106 
88822.81727 17818.97831 19438.43228 21081.33968 16389.55547 23680.98638 16460.89337 15027.01514 12810.71304 10494.70937 12094.91908 10960.45680 9916.93698 9557.73057 9652.19525 8706.15608 7225.04157 7122.56031 5632.25633 6040.81173 5382.00053 4361.49439 4028.38832 3841.08423 4055.57855 3528.48370 3495.32979 3276.84810 3266.91098 3033.75604 2969.31629 2826.28666 2772.33862 2406.63810 2325.86309 2124.69633 1834.70350 1776.23581 1727.88012 1646.80831 1611.75459 1565.90851 1518.32940 1529.99658 1481.05867 1449.41671 1324.49963 1241.66769 1202.26886 
4481.06868 35530.86763 34861.16917 40926.42628 38331.24661 38562.58054 31782.82157 29252.25385 25390.19027 21781.25347 20355.27437 18945.73530 17874.87638 17022.88700 16230.54341 15387.45317 14039.98813 13117.61498 11914.52970 10825.21453 9880.42374 9182.00666 8164.36775 7664.74317 7156.02715 7056.95755 6751.11140 6495.59634 6305.22733 6166.51984 5830.74423 5429.54579 5126.53051 4762.01574 4501.23259 4185.82354 3919.91162 3731.20459 3543.05698 3425.94368 3299.52827 3225.68747 3173.13438 3060.77632 2947.05219 2849.19442 2709.09237 2572.99847 2469.69247 
9677.95831 39128.39094 8871.94598 29292.56459 26521.41646 21642.12641 15542.81817 15154.90207 12637.58933 11017.95064 10910.72051 10820.56630 9372.20599 11524.98025 8506.83469 9921.26196 7134.52368 7540.20170 6376.52064 5267.70019 5296.99909 4855.39208 4398.79421 3524.54278 3489.94324 3678.30117 3461.23887 3164.40787 3475.11534 3179.10332 2925.94726 2734.66538 2353.45126 2361.62508 2377.01250 2009.92339 1909.98373 1824.00638 1755.38485 1630.90877 1527.21658 1618.54109 1562.99240 1527.55408 1498.27742 1461.66834 1267.45985 1311.71511 1185.66377 
10557.48494 31150.63563 35480.68934 44902.89553 37884.05618 37730.28189 32943.49742 28348.74683 26192.88326 23259.91656 20041.35458 18307.82703 17608.45556 17225.78650 16087.11524 15209.73461 14028.18420 13420.45828 12196.34223 11037.28078 10176.55414 9093.13927 8371.74617 7610.55597 7305.13830 7013.63161 6725.46738 6634.10644 6286.38258 6198.90435 5887.00692 5488.78223 5140.57100 4865.06494 4523.89520 4181.69554 3919.72915 3722.88134 3551.57542 3419.68471 3320.73060 3293.00194 3134.30525 3097.90727 2977.83038 2871.36261 2739.41180 2610.31056 2490.76652 
39658.36252 20345.79212 12209.58279 25061.22907 25214.39159 25164.73531 25901.97599 19085.11470 16757.53694 12612.36000 9023.46856 8940.49504 10150.35868 8712.41255 8103.71347 9121.20496 7431.04615 7133.33851 7253.06609 5359.01208 5371.77989 5042.76237 4463.79297 3982.48054 3888.01101 3598.43590 3395.99788 3366.29392 3230.76249 3301.60345 3130.69524 2704.06182 2551.36065 2557.26865 2409.90386 2186.97688 1912.41940 1876.50741 1767.39323 1712.47248 1615.45381 1556.81921 1504.65661 1627.13230 1490.28351 1431.55802 1382.31589 1242.41990 1251.48483 
5420.69818 30122.58873 37198.42400 40415.93896 36963.49295 37952.58005 34778.77258 29349.99128 25151.98083 23548.61696 20572.58152 19065.47883 17972.13338 17381.77735 16175.24289 15043.39110 14483.62041 13092.11071 12283.90935 10974.75526 9952.12679 9067.20336 8164.54334 7651.92700 7315.31085 6887.74223 6590.97150 6504.04290 6305.05341 6104.24514 5815.26319 5446.22471 5139.99242 4767.68939 4475.21544 4219.19052 3889.43200 3683.91455 3559.82133 3427.21781 3290.84861 3213.75176 3151.93980 3082.96616 2953.58440 2848.31507 2704.05827 2573.63445 2461.37691 
4598.61219 30733.29393 22823.21011 16868.17867 16491.55380 19629.12630 22767.35289 19916.59811 12175.04561 13273.74658 12169.43304 11500.07958 7846.44957 9352.71283 8945.38919 7439.49835 8421.85698 6389.25251 6654.34950 5263.61212 5113.75622 4915.09243 4311.55982 3943.44319 3659.68819 3698.47064 3477.20777 3277.20941 3469.25684 3038.99288 2742.94134 2722.57988 2531.42476 2356.93652 2293.67210 2184.30284 2001.13285 1812.03684 1784.38153 1757.08205 1693.70690 1604.90851 1571.97195 1511.09100 1467.46590 1469.35905 1343.46990 1359.86920 1180.23435 
20546.07092 28259.96096 45215.71842 37160.41386 39338.38914 36842.48732 31793.26789 30077.07927 24482.55716 22375.93526 20000.38230 18736.64486 17814.13443 16723.59154 15797.51904 15362.29012 14518.49980 13495.13072 12278.72112 11218.80779 9991.94579 9154.13391 8227.33158 7541.83410 7300.60260 7057.09286 6673.71879 6505.63626 6248.42134 6071.74756 5820.40017 5455.68834 5195.02540 4832.41322 4462.25444 4109.83422 3935.76935 3677.11782 3528.98873 3394.02664 3319.36422 3243.74286 3139.71458 3078.79787 2955.89777 2835.44772 2696.86662 2565.72137 2474.59757 
50015.92146 31158.60253 41117.45132 23924.98443 19360.17433 19485.92798 15840.49045 14234.96437 12181.21580 12768.29808 10777.38782 11160.59625 10643.88813 9464.27375 8896.11548 7779.62762 8090.61035 7674.65929 6360.82809 6737.75026 4953.30150 4955.28754 3934.23944 3796.07664 3785.22099 3753.83758 3623.74249 3251.06835 3250.40132 3028.42716 2938.44809 2850.72105 2697.54193 2293.51569 2228.08443 2075.79833 2070.87318 1812.74378 1685.40685 1658.88871 1634.12093 1604.67453 1575.12647 1491.36874 1527.49620 1430.12081 1380.45332 1320.18743 1197.67911 
12948.49858 30499.31264 39455.13752 42129.20419 41463.76428 35063.47198 30938.42178 28450.97056 24314.17602 22640.90884 20489.39676 18705.29321 17497.01445 16282.81524 16326.89909 15398.04201 14339.51827 13154.65084 12319.13258 11136.07421 9774.63297 9145.74410 8336.84979 7803.12870 7173.50422 6964.80943 6725.24453 6549.99060 6322.84155 6076.82597 5883.68144 5560.74687 5097.09351 4739.63972 4457.99322 4119.91635 3854.09611 3693.07953 3525.91117 3385.19344 3311.21035 3227.34866 3121.64128 3027.75625 2965.10666 2843.44168 2700.68894 2567.00707 2472.74433 
