8892.57133 26166.52156 38143.97278 44512.44269 44837.48186 41678.92220 36947.19618 31760.37542 28184.03056 24653.45530 22800.38848 20650.08416 19842.66860 18482.40501 17370.69353 16811.68182 15967.83898 14704.60351 13097.47824 12247.44280 10878.40121 9931.75248 9042.69318 8415.03374 8094.47442 7672.70905 7396.20957 7125.33450 6830.89175 6601.33180 6329.72540 6031.87829 5559.83828 5242.59691 4980.83600 4578.43272 4290.94269 4060.13848 3889.26463 3782.82256 3665.26872 3594.58665 3447.02238 3364.94756 3228.90455 3129.48558 2990.79738 2818.70319 2713.51602 
6662.70128 36198.74164 30221.27840 40136.37773 41976.15133 35368.71128 28466.00138 25285.58988 25449.26179 22509.53130 18513.02671 17425.00237 16790.48609 15087.21234 12443.64060 13717.96459 12827.18095 13026.88183 10954.57888 10653.66430 8647.49208 7799.65321 7189.93935 6966.23193 6558.48173 6399.09968 5819.85461 5628.71280 5546.40981 5411.65401 4782.88631 4866.02806 4337.20588 4169.85171 3868.15913 3496.76641 3182.36888 3069.22402 2979.50535 2873.89731 2688.89102 2586.98604 2689.17928 2543.29618 2338.78153 2428.10065 2263.66925 2087.60703 2040.20133 
